userid;utc_timestamp;utc_offset;geohash;counts;steps;biking;downstairs;jogging;sitting;standing;upstairs;walking
839;31-Jan-2019 11:00:00;+01:00;NA;1273;3;0;0;0;600;0;0;0
839;31-Jan-2019 11:10:00;+01:00;NA;41878;844;140;36;0;138;0;286;0
839;31-Jan-2019 11:20:00;+01:00;NA;44925;1010;0;45;0;33;0;115;322
839;31-Jan-2019 11:30:00;+01:00;NA;35762;773;0;0;0;190;16;339;55
839;31-Jan-2019 11:40:00;+01:00;NA;16248;259;0;0;0;457;0;143;0
839;31-Jan-2019 11:50:00;+01:00;NA;11431;227;139;2;0;427;2;30;0
839;31-Jan-2019 12:00:00;+01:00;NA;3134;47;44;0;0;556;0;0;0
839;31-Jan-2019 12:10:00;+01:00;NA;14040;290;30;0;0;439;7;110;14
839;31-Jan-2019 12:20:00;+01:00;NA;676;4;0;0;0;580;20;0;0
839;31-Jan-2019 12:30:00;+01:00;NA;263;2;0;0;0;600;0;0;0
839;31-Jan-2019 12:40:00;+01:00;NA;107;0;0;0;0;580;20;0;0
839;31-Jan-2019 12:50:00;+01:00;NA;4049;70;45;0;0;513;42;0;0
839;31-Jan-2019 13:00:00;+01:00;NA;8872;184;33;0;0;499;3;65;0
839;31-Jan-2019 13:10:00;+01:00;NA;527;0;0;0;0;600;0;0;0
839;31-Jan-2019 13:20:00;+01:00;NA;234;0;0;0;0;600;0;0;0
839;31-Jan-2019 13:30:00;+01:00;NA;405;0;0;0;0;600;0;0;0
839;31-Jan-2019 13:40:00;+01:00;NA;533;0;0;0;0;600;0;0;0
839;31-Jan-2019 13:50:00;+01:00;NA;337;0;0;0;0;600;0;0;0
839;31-Jan-2019 14:00:00;+01:00;NA;10330;193;0;0;0;443;64;93;0
839;31-Jan-2019 14:10:00;+01:00;NA;323;0;0;0;0;565;35;0;0
839;31-Jan-2019 14:20:00;+01:00;NA;102;0;0;0;0;600;0;0;0
839;31-Jan-2019 14:30:00;+01:00;NA;587;2;0;0;0;600;0;0;0
839;31-Jan-2019 14:40:00;+01:00;NA;260;2;0;0;0;600;0;0;0
839;31-Jan-2019 14:50:00;+01:00;NA;371;2;0;0;0;600;0;0;0
839;31-Jan-2019 15:00:00;+01:00;NA;667;1;0;0;0;600;0;0;0
839;31-Jan-2019 15:10:00;+01:00;NA;2133;21;27;0;0;573;0;0;0
839;31-Jan-2019 15:20:00;+01:00;NA;1132;5;0;0;0;581;0;0;0
839;31-Jan-2019 15:30:00;+01:00;NA;3986;70;55;0;0;545;0;0;0
839;31-Jan-2019 15:40:00;+01:00;NA;20719;452;39;21;0;365;2;157;16
839;31-Jan-2019 15:50:00;+01:00;NA;22973;361;33;0;41;391;21;114;0
839;31-Jan-2019 16:00:00;+01:00;NA;2506;5;0;0;0;600;0;0;0
839;31-Jan-2019 16:10:00;+01:00;NA;2388;35;0;0;0;584;1;15;0
839;31-Jan-2019 16:20:00;+01:00;NA;17767;326;0;0;0;434;9;157;0
839;31-Jan-2019 16:30:00;+01:00;NA;41850;852;28;103;0;138;15;316;0
839;31-Jan-2019 16:40:00;+01:00;NA;10306;223;162;0;0;428;10;0;0
839;31-Jan-2019 16:50:00;+01:00;NA;4542;81;74;0;0;501;25;0;0
839;31-Jan-2019 17:00:00;+01:00;NA;1121;15;0;0;0;600;0;0;0
839;31-Jan-2019 17:10:00;+01:00;NA;82;0;0;0;0;588;12;0;0
839;31-Jan-2019 17:20:00;+01:00;NA;101;0;0;0;0;600;0;0;0
839;31-Jan-2019 17:30:00;+01:00;NA;83;0;0;0;0;586;14;0;0
839;31-Jan-2019 17:40:00;+01:00;NA;76;0;0;0;0;580;20;0;0
839;31-Jan-2019 17:50:00;+01:00;NA;68;0;0;0;0;600;0;0;0
839;31-Jan-2019 18:00:00;+01:00;NA;73;0;0;0;0;600;0;0;0
839;31-Jan-2019 18:10:00;+01:00;NA;493;7;0;0;0;600;0;0;0
839;31-Jan-2019 18:20:00;+01:00;NA;84;0;0;0;0;580;20;0;0
839;31-Jan-2019 18:30:00;+01:00;NA;83;0;0;0;0;560;40;0;0
839;31-Jan-2019 18:40:00;+01:00;NA;90;0;0;0;0;600;0;0;0
839;31-Jan-2019 18:50:00;+01:00;NA;99;0;0;0;0;563;37;0;0
839;31-Jan-2019 19:00:00;+01:00;NA;84;0;0;0;0;546;54;0;0
839;31-Jan-2019 19:10:00;+01:00;NA;94;0;0;0;0;544;56;0;0
839;31-Jan-2019 19:20:00;+01:00;NA;1007;4;13;0;0;546;21;0;0
839;31-Jan-2019 19:30:00;+01:00;NA;519;2;18;0;0;582;0;0;0
839;31-Jan-2019 19:40:00;+01:00;NA;93;0;0;0;0;580;20;0;0
839;31-Jan-2019 19:50:00;+01:00;NA;2056;8;0;0;0;550;50;0;0
839;31-Jan-2019 20:00:00;+01:00;NA;3961;26;55;0;0;545;0;0;0
839;31-Jan-2019 20:10:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;31-Jan-2019 20:20:00;+01:00;NA;78;0;0;0;0;600;0;0;0
839;31-Jan-2019 20:30:00;+01:00;NA;82;0;0;0;0;600;0;0;0
839;31-Jan-2019 20:40:00;+01:00;NA;78;0;0;0;0;600;0;0;0
839;31-Jan-2019 20:50:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;31-Jan-2019 21:00:00;+01:00;NA;78;0;0;0;0;600;0;0;0
839;31-Jan-2019 21:10:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;31-Jan-2019 21:20:00;+01:00;NA;78;0;0;0;0;600;0;0;0
839;31-Jan-2019 21:30:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;31-Jan-2019 21:40:00;+01:00;NA;78;0;0;0;0;600;0;0;0
839;31-Jan-2019 21:50:00;+01:00;NA;79;0;0;0;0;600;0;0;0
839;31-Jan-2019 22:00:00;+01:00;NA;76;0;0;0;0;600;0;0;0
839;31-Jan-2019 22:10:00;+01:00;NA;76;0;0;0;0;600;0;0;0
839;31-Jan-2019 22:20:00;+01:00;NA;75;0;0;0;0;600;0;0;0
839;31-Jan-2019 22:30:00;+01:00;NA;79;0;0;0;0;600;0;0;0
839;31-Jan-2019 22:40:00;+01:00;NA;74;0;0;0;0;600;0;0;0
839;31-Jan-2019 22:50:00;+01:00;NA;76;0;0;0;0;600;0;0;0
839;31-Jan-2019 23:00:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;31-Jan-2019 23:10:00;+01:00;NA;73;0;0;0;0;600;0;0;0
839;31-Jan-2019 23:20:00;+01:00;NA;523;0;0;0;0;581;0;0;0
839;31-Jan-2019 23:30:00;+01:00;NA;81;0;0;0;0;600;0;0;0
839;31-Jan-2019 23:40:00;+01:00;NA;75;0;0;0;0;600;0;0;0
839;31-Jan-2019 23:50:00;+01:00;NA;72;0;0;0;0;600;0;0;0
839;01-Feb-2019 00:00:00;+01:00;NA;71;0;0;0;0;600;0;0;0
839;01-Feb-2019 00:10:00;+01:00;NA;75;0;0;0;0;600;0;0;0
839;01-Feb-2019 00:20:00;+01:00;NA;80;0;0;0;0;600;0;0;0
839;01-Feb-2019 00:30:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;01-Feb-2019 00:40:00;+01:00;NA;73;0;0;0;0;600;0;0;0
839;01-Feb-2019 00:50:00;+01:00;NA;76;0;0;0;0;600;0;0;0
839;01-Feb-2019 01:00:00;+01:00;NA;75;0;0;0;0;600;0;0;0
839;01-Feb-2019 01:10:00;+01:00;NA;78;0;0;0;0;600;0;0;0
839;01-Feb-2019 01:20:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;01-Feb-2019 01:30:00;+01:00;NA;76;0;0;0;0;600;0;0;0
839;01-Feb-2019 01:40:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;01-Feb-2019 01:50:00;+01:00;NA;77;0;0;0;0;600;0;0;0
839;01-Feb-2019 02:00:00;+01:00;NA;74;0;0;0;0;600;0;0;0
839;01-Feb-2019 02:10:00;+01:00;NA;74;0;0;0;0;600;0;0;0
839;01-Feb-2019 02:20:00;+01:00;NA;75;0;0;0;0;600;0;0;0
839;01-Feb-2019 02:30:00;+01:00;NA;73;0;0;0;0;600;0;0;0
839;01-Feb-2019 02:40:00;+01:00;NA;72;0;0;0;0;600;0;0;0
839;01-Feb-2019 02:50:00;+01:00;NA;72;0;0;0;0;600;0;0;0
839;01-Feb-2019 03:00:00;+01:00;NA;71;0;0;0;0;600;0;0;0
839;01-Feb-2019 03:10:00;+01:00;NA;74;0;0;0;0;600;0;0;0
839;01-Feb-2019 03:20:00;+01:00;NA;524;0;0;0;0;580;0;0;0
839;01-Feb-2019 03:30:00;+01:00;NA;72;0;0;0;0;600;0;0;0
839;01-Feb-2019 03:40:00;+01:00;NA;74;0;0;0;0;600;0;0;0
839;01-Feb-2019 03:50:00;+01:00;NA;73;0;0;0;0;600;0;0;0
839;01-Feb-2019 04:00:00;+01:00;NA;73;0;0;0;0;600;0;0;0
839;01-Feb-2019 04:10:00;+01:00;NA;76;0;0;0;0;600;0;0;0
839;01-Feb-2019 04:20:00;+01:00;NA;73;0;0;0;0;600;0;0;0
839;01-Feb-2019 04:30:00;+01:00;NA;72;0;0;0;0;600;0;0;0
839;01-Feb-2019 04:40:00;+01:00;NA;72;0;0;0;0;600;0;0;0
839;01-Feb-2019 04:50:00;+01:00;NA;260;0;0;0;0;600;0;0;0
839;01-Feb-2019 05:00:00;+01:00;NA;72;0;0;0;0;600;0;0;0
839;01-Feb-2019 05:10:00;+01:00;NA;75;0;0;0;0;600;0;0;0
839;01-Feb-2019 05:20:00;+01:00;NA;75;0;0;0;0;600;0;0;0
839;01-Feb-2019 05:30:00;+01:00;NA;74;0;0;0;0;600;0;0;0
839;01-Feb-2019 05:40:00;+01:00;NA;75;0;0;0;0;600;0;0;0
839;01-Feb-2019 05:50:00;+01:00;NA;73;0;0;0;0;600;0;0;0
839;01-Feb-2019 06:00:00;+01:00;NA;1485;8;16;0;0;542;42;0;0
839;01-Feb-2019 06:10:00;+01:00;NA;70;0;0;0;0;560;40;0;0
839;01-Feb-2019 06:20:00;+01:00;NA;3326;70;59;0;0;521;20;0;0
839;01-Feb-2019 06:30:00;+01:00;NA;84;0;0;0;0;584;16;0;0
839;01-Feb-2019 06:40:00;+01:00;NA;187;1;0;0;0;600;0;0;0
839;01-Feb-2019 06:50:00;+01:00;NA;9118;205;123;0;0;466;11;0;0
839;01-Feb-2019 07:00:00;+01:00;NA;14041;266;24;14;0;349;2;112;0
839;01-Feb-2019 07:10:00;+01:00;NA;20524;411;80;0;0;352;28;140;0
839;01-Feb-2019 07:20:00;+01:00;NA;8544;177;13;0;0;518;6;63;0
839;01-Feb-2019 07:30:00;+01:00;NA;103;0;0;0;0;589;11;0;0
839;01-Feb-2019 07:40:00;+01:00;NA;83;0;0;0;0;600;0;0;0
839;01-Feb-2019 07:50:00;+01:00;NA;3722;104;0;0;0;526;43;31;0
839;01-Feb-2019 08:00:00;+01:00;NA;30047;563;118;58;0;296;2;126;0
839;01-Feb-2019 08:10:00;+01:00;NA;3633;17;17;0;0;573;10;0;0
839;01-Feb-2019 08:20:00;+01:00;NA;1127;1;0;0;0;600;0;0;0
839;01-Feb-2019 08:30:00;+01:00;NA;4332;49;37;0;0;550;13;0;0
839;01-Feb-2019 08:40:00;+01:00;NA;21182;371;52;129;0;386;21;12;0
839;01-Feb-2019 08:50:00;+01:00;NA;22738;449;19;173;0;351;14;32;11
839;01-Feb-2019 09:00:00;+01:00;NA;1678;3;0;0;0;600;0;0;0
839;01-Feb-2019 09:10:00;+01:00;NA;2633;2;17;0;0;583;0;0;0
839;01-Feb-2019 09:20:00;+01:00;NA;19432;388;32;120;0;377;0;71;0
839;01-Feb-2019 09:30:00;+01:00;NA;14028;269;33;48;0;450;6;43;20
839;01-Feb-2019 09:40:00;+01:00;NA;399;6;0;0;0;600;0;0;0
839;01-Feb-2019 09:50:00;+01:00;NA;155;0;0;0;0;560;40;0;0
839;01-Feb-2019 10:00:00;+01:00;NA;277;3;0;0;0;600;0;0;0
839;01-Feb-2019 10:10:00;+01:00;NA;150;0;0;0;0;582;18;0;0
839;01-Feb-2019 10:20:00;+01:00;NA;116;0;0;0;0;542;58;0;0
839;01-Feb-2019 10:30:00;+01:00;NA;105;0;0;0;0;576;24;0;0
839;01-Feb-2019 10:40:00;+01:00;NA;123;0;0;0;0;553;47;0;0
839;01-Feb-2019 10:50:00;+01:00;NA;149;0;0;0;0;564;36;0;0
839;01-Feb-2019 11:00:00;+01:00;NA;7105;139;0;28;0;528;3;20;0
839;01-Feb-2019 11:10:00;+01:00;NA;8436;154;35;38;0;484;24;3;16
839;01-Feb-2019 11:20:00;+01:00;NA;661;0;0;0;0;600;0;0;0
839;01-Feb-2019 11:30:00;+01:00;NA;729;0;0;0;0;600;0;0;0
839;01-Feb-2019 11:40:00;+01:00;NA;17628;430;49;11;0;363;5;129;43
839;01-Feb-2019 11:50:00;+01:00;NA;54325;1069;0;11;0;28;1;548;12
839;01-Feb-2019 12:00:00;+01:00;NA;49024;1101;7;0;0;9;7;549;28
839;01-Feb-2019 12:10:00;+01:00;NA;37882;622;222;0;0;190;6;182;0
839;01-Feb-2019 12:20:00;+01:00;NA;191;0;0;0;0;600;0;0;0
839;01-Feb-2019 12:30:00;+01:00;NA;225;0;0;0;0;600;0;0;0
839;01-Feb-2019 12:40:00;+01:00;NA;364;0;0;0;0;600;0;0;0
839;01-Feb-2019 12:50:00;+01:00;NA;338;0;0;0;0;600;0;0;0
839;01-Feb-2019 13:00:00;+01:00;NA;125;0;0;0;0;600;0;0;0
839;01-Feb-2019 13:10:00;+01:00;NA;314;0;0;0;0;600;0;0;0
839;01-Feb-2019 13:20:00;+01:00;NA;118;0;0;0;0;587;13;0;0
839;01-Feb-2019 13:30:00;+01:00;NA;3700;64;0;0;0;600;0;0;0
839;01-Feb-2019 13:40:00;+01:00;NA;1222;0;0;0;0;600;0;0;0
839;01-Feb-2019 13:50:00;+01:00;NA;442;0;0;0;0;600;0;0;0
839;01-Feb-2019 14:00:00;+01:00;NA;462;0;0;0;0;600;0;0;0
839;01-Feb-2019 14:10:00;+01:00;NA;141;0;0;0;0;568;32;0;0
839;01-Feb-2019 14:20:00;+01:00;NA;126;0;0;0;0;600;0;0;0
839;01-Feb-2019 14:30:00;+01:00;NA;538;6;0;0;0;585;15;0;0
839;01-Feb-2019 14:40:00;+01:00;NA;535;0;0;0;0;600;0;0;0
839;01-Feb-2019 14:50:00;+01:00;NA;578;3;0;0;0;600;0;0;0
839;01-Feb-2019 15:00:00;+01:00;NA;6441;123;21;7;0;520;2;20;10
839;01-Feb-2019 15:10:00;+01:00;NA;1594;2;0;0;0;600;0;0;0
839;01-Feb-2019 15:20:00;+01:00;NA;586;1;0;0;0;600;0;0;0
839;01-Feb-2019 15:30:00;+01:00;NA;134;0;0;0;0;600;0;0;0
839;01-Feb-2019 15:40:00;+01:00;NA;1177;15;0;0;0;597;3;0;0
839;01-Feb-2019 15:50:00;+01:00;NA;15426;255;22;102;0;476;0;0;0
839;01-Feb-2019 16:00:00;+01:00;NA;17715;392;44;49;0;372;5;98;32
839;01-Feb-2019 16:10:00;+01:00;NA;18718;366;67;2;0;425;16;62;28
839;01-Feb-2019 16:20:00;+01:00;NA;39644;849;0;12;0;194;1;393;0
839;01-Feb-2019 16:30:00;+01:00;NA;9641;153;100;0;0;411;9;0;0
839;01-Feb-2019 16:40:00;+01:00;NA;925;0;0;0;0;561;37;0;0
839;01-Feb-2019 16:50:00;+01:00;NA;946;0;12;0;0;532;56;0;0
839;01-Feb-2019 17:00:00;+01:00;NA;706;2;0;0;0;538;62;0;0
839;01-Feb-2019 17:10:00;+01:00;NA;77;0;0;0;0;581;19;0;0
839;01-Feb-2019 17:20:00;+01:00;NA;4492;30;63;0;0;537;0;0;0
839;01-Feb-2019 17:30:00;+01:00;NA;1049;6;0;0;0;600;0;0;0
839;01-Feb-2019 17:40:00;+01:00;NA;388;2;0;0;0;550;50;0;0
839;01-Feb-2019 17:50:00;+01:00;NA;85;0;0;0;0;575;25;0;0
839;01-Feb-2019 18:00:00;+01:00;NA;77;0;0;0;0;560;40;0;0
839;01-Feb-2019 18:10:00;+01:00;NA;68;0;0;0;0;600;0;0;0
839;01-Feb-2019 18:20:00;+01:00;NA;64;0;0;0;0;580;20;0;0
839;01-Feb-2019 18:30:00;+01:00;NA;294;2;0;0;0;600;0;0;0
839;01-Feb-2019 18:40:00;+01:00;NA;100;0;0;0;0;580;20;0;0
839;01-Feb-2019 18:50:00;+01:00;NA;99;0;0;0;0;521;79;0;0
839;01-Feb-2019 19:00:00;+01:00;NA;264;3;0;0;0;564;36;0;0
839;01-Feb-2019 19:10:00;+01:00;NA;75;0;0;0;0;580;20;0;0
839;01-Feb-2019 19:20:00;+01:00;NA;407;1;0;0;0;560;40;0;0
839;01-Feb-2019 19:30:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;01-Feb-2019 19:40:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;01-Feb-2019 19:50:00;+01:00;NA;618;8;0;0;0;600;0;0;0
839;01-Feb-2019 20:00:00;+01:00;NA;377;3;0;0;0;560;40;0;0
839;01-Feb-2019 20:10:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;01-Feb-2019 20:20:00;+01:00;NA;722;3;0;0;0;580;20;0;0
839;01-Feb-2019 20:30:00;+01:00;NA;435;0;0;0;0;583;0;0;0
839;01-Feb-2019 20:40:00;+01:00;NA;1913;15;0;0;0;597;0;0;0
839;01-Feb-2019 20:50:00;+01:00;NA;66;0;0;0;0;600;0;0;0
839;01-Feb-2019 21:00:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;01-Feb-2019 21:10:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;01-Feb-2019 21:20:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;01-Feb-2019 21:30:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;01-Feb-2019 21:40:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;01-Feb-2019 21:50:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;01-Feb-2019 22:00:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;01-Feb-2019 22:10:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;01-Feb-2019 22:20:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;01-Feb-2019 22:30:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;01-Feb-2019 22:40:00;+01:00;NA;66;0;0;0;0;600;0;0;0
839;01-Feb-2019 22:50:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;01-Feb-2019 23:00:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;01-Feb-2019 23:10:00;+01:00;NA;66;0;0;0;0;600;0;0;0
839;01-Feb-2019 23:20:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;01-Feb-2019 23:30:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;01-Feb-2019 23:40:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;01-Feb-2019 23:50:00;+01:00;NA;61;0;0;0;0;600;0;0;0
839;02-Feb-2019 00:00:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 00:10:00;+01:00;NA;66;0;0;0;0;600;0;0;0
839;02-Feb-2019 00:20:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 00:30:00;+01:00;NA;60;0;0;0;0;584;0;0;0
839;02-Feb-2019 00:40:00;+01:00;NA;511;0;0;0;0;597;0;0;0
839;02-Feb-2019 00:50:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;02-Feb-2019 01:00:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;02-Feb-2019 01:10:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 01:20:00;+01:00;NA;66;0;0;0;0;600;0;0;0
839;02-Feb-2019 01:30:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 01:40:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;02-Feb-2019 01:50:00;+01:00;NA;61;0;0;0;0;600;0;0;0
839;02-Feb-2019 02:00:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 02:10:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 02:20:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;02-Feb-2019 02:30:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;02-Feb-2019 02:40:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;02-Feb-2019 02:50:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 03:00:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 03:10:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;02-Feb-2019 03:20:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 03:30:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 03:40:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 03:50:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 04:00:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 04:10:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;02-Feb-2019 04:20:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;02-Feb-2019 04:30:00;+01:00;NA;63;0;0;0;0;583;0;0;0
839;02-Feb-2019 04:40:00;+01:00;NA;513;0;0;0;0;596;0;0;0
839;02-Feb-2019 04:50:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 05:00:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 05:10:00;+01:00;NA;61;0;0;0;0;600;0;0;0
839;02-Feb-2019 05:20:00;+01:00;NA;66;0;0;0;0;600;0;0;0
839;02-Feb-2019 05:30:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;02-Feb-2019 05:40:00;+01:00;NA;67;0;0;0;0;600;0;0;0
839;02-Feb-2019 05:50:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 06:00:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;02-Feb-2019 06:10:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 06:20:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 06:30:00;+01:00;NA;64;0;0;0;0;600;0;0;0
839;02-Feb-2019 06:40:00;+01:00;NA;67;0;0;0;0;600;0;0;0
839;02-Feb-2019 06:50:00;+01:00;NA;63;0;0;0;0;600;0;0;0
839;02-Feb-2019 07:00:00;+01:00;NA;70;0;0;0;0;600;0;0;0
839;02-Feb-2019 07:10:00;+01:00;NA;78;0;0;0;0;600;0;0;0
839;02-Feb-2019 07:20:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 07:30:00;+01:00;NA;951;11;0;0;0;580;20;0;0
839;02-Feb-2019 07:40:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;02-Feb-2019 07:50:00;+01:00;NA;62;0;0;0;0;600;0;0;0
839;02-Feb-2019 08:00:00;+01:00;NA;311;1;0;0;0;600;0;0;0
839;02-Feb-2019 08:10:00;+01:00;NA;67;0;0;0;0;600;0;0;0
839;02-Feb-2019 08:20:00;+01:00;NA;216;0;0;0;0;600;0;0;0
839;02-Feb-2019 08:30:00;+01:00;NA;292;0;0;0;0;564;20;0;0
839;02-Feb-2019 08:40:00;+01:00;NA;2090;12;0;0;0;465;19;0;0
839;02-Feb-2019 08:50:00;+01:00;NA;1098;11;0;0;0;600;0;0;0
839;02-Feb-2019 09:00:00;+01:00;NA;965;6;0;0;0;560;40;0;0
839;02-Feb-2019 09:10:00;+01:00;NA;866;0;0;0;0;580;20;0;0
839;02-Feb-2019 09:20:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;02-Feb-2019 09:30:00;+01:00;NA;2518;35;12;0;0;569;19;0;0
839;02-Feb-2019 09:40:00;+01:00;NA;20918;469;19;168;0;407;6;0;0
839;02-Feb-2019 09:50:00;+01:00;NA;26100;640;33;218;0;256;45;10;38
839;02-Feb-2019 10:00:00;+01:00;NA;15524;355;145;0;0;425;30;0;0
839;02-Feb-2019 10:10:00;+01:00;NA;8771;213;48;24;0;528;0;0;0
839;02-Feb-2019 10:20:00;+01:00;NA;39213;929;37;396;0;167;0;0;0
839;02-Feb-2019 10:30:00;+01:00;NA;6691;178;11;0;0;589;0;0;0
839;02-Feb-2019 10:40:00;+01:00;NA;3374;30;0;0;0;600;0;0;0
839;02-Feb-2019 10:50:00;+01:00;NA;4257;46;0;0;0;600;0;0;0
839;02-Feb-2019 11:00:00;+01:00;NA;7622;143;20;0;0;580;0;0;0
839;02-Feb-2019 11:10:00;+01:00;NA;6116;91;27;0;0;573;0;0;0
839;02-Feb-2019 11:20:00;+01:00;NA;5017;63;36;0;0;557;7;0;0
839;02-Feb-2019 11:30:00;+01:00;NA;1193;6;0;0;0;600;0;0;0
839;02-Feb-2019 11:40:00;+01:00;NA;2905;21;0;0;0;600;0;0;0
839;02-Feb-2019 11:50:00;+01:00;NA;1557;11;0;0;0;600;0;0;0
839;02-Feb-2019 12:00:00;+01:00;NA;368;7;0;0;0;529;71;0;0
839;02-Feb-2019 12:10:00;+01:00;NA;82;0;0;0;0;579;21;0;0
839;02-Feb-2019 12:20:00;+01:00;NA;70;0;0;0;0;580;20;0;0
839;02-Feb-2019 12:30:00;+01:00;NA;65;0;0;0;0;600;0;0;0
839;02-Feb-2019 12:40:00;+01:00;NA;510;0;0;0;0;578;0;0;0
839;02-Feb-2019 12:50:00;+01:00;NA;70;0;0;0;0;600;0;0;0
839;02-Feb-2019 13:00:00;+01:00;NA;66;0;0;0;0;600;0;0;0
839;02-Feb-2019 13:10:00;+01:00;NA;1382;12;0;0;0;600;0;0;0
839;02-Feb-2019 13:20:00;+01:00;NA;940;5;0;0;0;537;63;0;0
839;02-Feb-2019 13:30:00;+01:00;NA;779;6;18;0;0;579;3;0;0
839;02-Feb-2019 13:40:00;+01:00;NA;135;0;0;0;0;551;49;0;0
839;02-Feb-2019 13:50:00;+01:00;NA;83;0;0;0;0;580;20;0;0
839;02-Feb-2019 14:00:00;+01:00;NA;80;0;0;0;0;543;57;0;0
839;02-Feb-2019 14:10:00;+01:00;NA;415;0;0;0;0;580;20;0;0
839;02-Feb-2019 14:20:00;+01:00;NA;1114;4;0;0;0;600;0;0;0
839;02-Feb-2019 14:30:00;+01:00;NA;702;2;0;0;0;600;0;0;0
839;02-Feb-2019 14:40:00;+01:00;NA;2155;10;0;0;0;586;14;0;0
839;02-Feb-2019 14:50:00;+01:00;NA;3829;9;11;0;0;569;20;0;0
839;02-Feb-2019 15:00:00;+01:00;NA;1225;3;0;0;0;600;0;0;0
839;02-Feb-2019 15:10:00;+01:00;NA;303;5;0;0;0;580;20;0;0
839;02-Feb-2019 15:20:00;+01:00;NA;72;0;0;0;0;600;0;0;0
839;02-Feb-2019 15:30:00;+01:00;NA;515;3;0;0;0;580;20;0;0
839;02-Feb-2019 15:40:00;+01:00;NA;81;0;0;0;0;600;0;0;0
839;02-Feb-2019 15:50:00;+01:00;NA;286;0;0;0;0;560;40;0;0
839;02-Feb-2019 16:00:00;+01:00;NA;73;0;0;0;0;560;40;0;0
839;02-Feb-2019 16:10:00;+01:00;NA;359;4;0;0;0;537;63;0;0
839;02-Feb-2019 16:20:00;+01:00;NA;221;2;0;0;0;580;20;0;0
839;02-Feb-2019 16:30:00;+01:00;NA;575;3;0;0;0;600;0;0;0
